text,label
International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XiZRs7ATWL,0
RT @TweetBelow_: The person below is into big booty bitches&#128525;&#127825;,0
Rt &#8220;@princessalyssxo: When I see you walk up I think hoe&#8221;,0
I don&#8217;t talk trash regarding sports.,0
@chanelisabeth cuz ur a bird bitch,0
RT @KatelynBarnes3: Working out with the hoes @savanaharanda @AnnaComan2,0
Amo hangs http://t.co/h8UQDrjeCb,0
RT @77StephanieG77: A portable septic tank. For allllll those pesky feelings.,0
RT @RO4reals: &lt;--- trash at it's finest &#8220;@NichyTay: Ladies if you post a picture and don't get at least 15 niggas to favorite it then you t&#8230;,0
"RT @WORIDSTARHlPHOP: When your phone goes off in class and the teacher says ""turn that trash off"" but its a song from your mixtape https://&#8230;",0
"And you&#8217;re a bitch RT @FuckingPatBro: @Thotcho you&#8217;re a little fucking worm you know that,",0
I'm organizing a cease fire between bald headed bitches and weave !,0
@theBOSS_Leslie I didn't tag you negro lol,0
holy shit i am just getting dunked on by a cripple this is unreal,0
RT @willyroast2: Ratchet hoes wear flip flops that curl up and turned black like souls of slaves walked in them,0
"Bitch ass people are the first to call someone out for being a ""bitch""",0
RT @laydeesweets: Exactly!! &amp; i miss you bitch! @VivaLAJuicyy69,0
@L20music @SALUTEmyRainbow @iHeartMe_LOTS ; My ass just won't be on that hoe!,0
"At work but wish I was floating in my 15 ft., on sale at Walmart, redneck pool that my husband probably hasn't cleaned since last weekend.",0
&#8220;@popitfor_tyrick: Bitch said I lie too much bitch you ain't worth telling the truth too&#8221;&#8252;&#65039;&#8252;&#65039;&#8252;&#65039;,0
&#8220;@Sair____: you lucky ashit if you got the shawty you want .. &#128527;&#128175;&#8221; a niggah just tryna keep her,0
RT @Harmssy: RT @StrangeKeith: &#8220;@QuannDaDon: Word RT @TAN1AAA: Having zero hoes &gt;&gt;&gt;&gt;&#8221;,0
@georgiathenewsa you look like a welfare bitch compared to Latinas I date and fuck. You need fashion and makeup tips tbh,1
' It's just me ? Or do you NOT want nobody else Texting/Inboxing/Kiking/DMing/Snapchatting/Emailing/ Yo girl or niggah ?,0
RT @AjalaPilgrim: &#8220;@Selecta_kerry: So why everything u say ghetto u Hadda associate it with jordans &#128532;&#128530;&#128530;&#128530;&#128530;&#8221; isn't it obvious ?,0
@MrWoofless Don't be a bitch.,0
"No one has even eaten a Twinkie in, like, decades.",0
RT @lilduval: One good woman is worth a thousand bad bitches......but I still wanna fuck a thousand bitches,0
"RT @SportsCenter: Derek Jeter gets it done! J.J. Hardy commits error on slow grounder, and 2 runs score. Yankees take 4-2 lead in 7th innin&#8230;",0
People ask me y I never speak up bout the subtweets n lil shit people say ...BABY tbh ion give a dam bout none of that no nigga or bitch oml,0
This is really for @BrianStann RT @JimDaves: @WesDurham Exploding giant yellow ducks. You&#8217;ll appreciate this: http://t.co/SpOhTpl8uV,0
RT @Mr_JSmart24: Twitter was fye when niggas used to go in on Trending Topics&#8230;now its just recycled tweets and hoes screaming they want loy&#8230;,0
Vine is filled with pussy lol smh,0
RT @antoinetteA: Coming up at 5:15a: Charlie Baker's campaign admits he may have been wrong about the emotional fisherman story from this w&#8230;,0
"That hoe out there, Fat Trel said it best.",0
Whenever I came to school fresh I took hella bathroom breaks just so the hoes could check me out &#128514;,0
RT @kxngtae: niggas will cheat on a girl then stalk her and call her a hoe for moving on. talking bout she gave up too quick,0
RT @BigEl179: Luv riding the #MetroNorth with sour drunk #Yankees fans after a loss... #TooBad #MetsFan #QueensAllDay,0
@skrabah Don't my nigga me honkie,1
RT @Zubiaa_3o3: You can't take no ones bitch.,0
Thats why I aint cuffing until Im grown af RT @JimmySolberg3: These hoes ain't loyal,0
&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/zibllnm1ZS,0
&#8220;@NigggaPino: Splash onna bitch Wednesday tomorrow&#8221;,0
RT @Luke_Grossman52: That's what sports are about. Forget the arrogance &amp; trash talking. Its about making people feel like they are a part &#8230;,0
"@_IAMKEN fuck Brett Farve redneck ass, he stuckup he don't give a damn lol he be on campus acting like he the shit",1
&#8220;@FreeBlizz_ICBC: If I posted pics of everything I do in my life yall hoes would fall in love !&#8221;don't kill em Channing,0
&#128514;&#128514; My stomach in pain like a mufucka RT @OwIPharaoh This the nigga that's rating bitches 3/10? http://t.co/yFlFuBJ2Po,0
...but if a SHOW about #Obama was called #Whitish ..........y'all motherfuckers would cry #racist like lil bitches. #Blackish,0
Stop rt'ing Celtics trash please,0
@J_Kwest when a bitch look his way http://t.co/VkdkoEKLxZ,0
the Hitman Holla vs Charlie Clips match-up is bittersweet. shit's gonna be cold cus HITMAN HOLLA GONNA WORK but it's his last battle.....,0
"&#128128; RT @OGBEARD: ""OMG LIL B FOLLOWED ME YASSSS"" bitch he follow everybody shut yo ass up",0
@RealNiggaSherm wen he ho dwn da road,0
"@jacquibreed ok, I'll sink to your level... you're a special kind of bitch aren't you? @conserv_tribune",0
Who the fuck is this bitch with this cheap ass clown nose on my screen? Your tired ass commercial. I would never book u for a party,0
RT @LilTy___: Who do bitches take me for? &#128514;&#128514;&#128514;,0
RT @TripleCz_3G: Finna make a power move wit a bitch taxes we both gone be straight long as she do wat I told ha,0
blue-sapphire-earrings 18k-yellow-gold-clip-on-diamond Alexandra Earrings in Emerald Crystal on Emma http://t.co/5j3lRXgrcn,0
"RT @ChiefKeef: You niggaz get so emotionaaaal, You remind me of my bitch!",0
@shaunroberts the ending was retarded,0
"Niggas only get fucked up only on weekends and I get fucked up daily, bitch I still do it bigger, not on my level",0
Zack still questions my love for Oreos lol,0
I wish bitches would be straight up wit their friends and tell em they look ugly when they really do and not say they cute &#128530; smh,0
RT @digaveliavelife: Lol I be eatin da shit outta sum pussy. Ill never be a serial pussy eater tho.,0
Which mean you hoes too STUPID ion want it around me #youhavejustbeenBLOCKED &#128679;,0
Eat the pussy like a real nigga hungry,0
If you attractive people just gone up and assume you got hoes,0
Man bitches love Beyonce....no punch line,0
@RepGutierrez You are full of it! These so called children are not children. They are illegal border jumpers MS!# gang members.,1
"RT @granniewinkle: bow down to me bitches, i am your chief http://t.co/35oSsUUwnH",0
Smoke sum bitch,0
never had I had a problem with a girl in my years of being in school but this otter looking twat better quit giving me looks,0
"Iv decided to grow my hair, i aint braiding it tho.......straight curls out dis bitch !",0
@AndrewJBurns1 I would but I got dat new monopoly wit da cards.ill hold it up n see if a hoe will let a nigga swipe on credit,0
RT @CarsonTyler85: @Thompson_Era hell yea ill rep your shirt to fam lol #BetterWithPets TeamDonny in this hoe &#128074;&#128074;,0
RT @wizkhalifa: Woke up sleazy. Im bout to make this day my bitch,0
These hoes be trying 2much doing 2much,0
&#8220;@eminoelle: Why you let these hoes tear what we had right apart&#8221;,0
Oreo milkshakes will forever remind me of @jay_ibarra95,0
@alexissixela__: &#8220;@white_thunduh: I legit watched it for about 30 or 40 seconds &#128529;&#8221;SO DID I WTF prob cause were retarded smh,0
negro always falling asleep on me...,0
"Me when folks try to come for me. &#128514; Ok hoe, cool! http://t.co/QduFiVVwHa",0
The fuck does a yellow cloud do?,0
Yo bitch on the horn. Tryna shoot a porn. - @KingL That's T shirt worthy Tony,0
"My niggas bigger then the bouncer, roll up in the bitch still smell like an ounce",0
"@sleepy_yongguk: I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" &#128514;"" lmaoo",0
@H_TownRacer shit tell that pussy to come out of retirement and show up Kareem Jackson then he can get respect,0
RT @OurGreatAmerica: RT if you think twitter should change the bird logo to a badass bald eagle #Merica &#127482;&#127480;,0
Thanksgiving break bitches!,0
RT @RealNiggaSherm: I can't trust a bitch I can't trust myself,0
"@KenoBino Ohh Mr I'm all tough cause I live in a retarded city thinks he's cool. People like you should be shoveling my snow, broke bum.",0
@whoelsebutkey you just a dark ie my nig.. It's ok..,0
"I'm glad that after telling me how much of a basic bitch I am, @GreekPharaoh also admitted to being basic. #truefriendsarebasictogether",0
"&#8220;@pskinny31: That hoe gone jam watch&#8221; if you ain't throwing ass bitch ""fuck out the party &#9996;&#65039;""",0
They bitches I will penetrate you introduced me to your bitch,0
addicted to pussy poppin,0
RT @ImaLAGirl: Pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that &#128175;,1
rams finna smack steven wackson bitch ass,0
Outside with dah fuckin yardie eh,0
"RT @YABOYTOSH: Dad: Why are your eyes so red?Son: I smoked weed, Dad.Dad: Don't lie to me, you were crying because you are a faggot.",0
RT @townhallcom: Charlie Crist Refuses To Back Down From Race-Based Attack On GOP http://t.co/zSHn94OK9S,0
RT @DonDelarente: I think if Biggie saw Kandi Burress today he would change his mind about not fuxing one of those ugly as Xscape bitches,0
spring break bitches,0
Lock 5 fat bitches in 1 room for 5 days with just 5 Mcdoubles. Now that's hunger games,0
RT @NerdLifeThuggin: Skin Diamond really was the last champion for ebony porn. Everything else is kinda trash now.,0
Fuck that bitch,0
That son of a bitch moment when you open the fridge and have no food,0
I was gonna put &#8220;I wanna eat the pussy like a Saiyan&#8221; in her mentions but they&#8217;re savage enough.,0
"Cuh, this is our SCRUM&#9994; #FallSevens #DisTONGA #NiniWubbsMe We're finna smash some bitches&#128170;&#128079; #Rugby http://t.co/6VufVaO2ek",0
@is_anyone_up @Huntermoore fuck my tight pussy until I'm dripping wet,0
@KimberlyyAye @Leslieeeixta I think I did my job here! Toodles to you bitches &#9996;&#65039;,0
&#128165;&#128162; on the pussy http://t.co/mWXQnjm4So,0
Man that nigga Courage always bein a bitch. HIT DAT SHIT LIL NIGGA http://t.co/k3cb7YVVGY,0
"@feverspell @NYRKelsMads I'll do it! @1dgroupiegossip In the UK, ""Fag"" means cigarette and a ""faggot"" is a bundle of sticks, you homo.",1
"When my friends are roastin my other friends and idk who to roast I'm just like wait ""who are your true nigs""&#128527;always da clan&#128111;&#128109;&#128129;",0
@Marco_SharkHoes hoe I'm at work til like 8,0
Cute buff guy walked in and then he opened his mouth and he was a flipping retard &#128529;&#128530;,0
Skippy and the Kats. #FezBandName @RonandFezSXM,0
"@Harry_Dillema @SvensTweet @wltrrr vraag t Sven,hij denkt: Hoe lichter van kleur, hoe beter het morele kompas werkt. Ik ben kleurenblind ;~)",0
If she hates being kissed in the mouth she a hoe.Tell me different.,0
"RT @Curvables: Teachers always assign homework like we don't have no life, bitch I gotta go home and tweet.",0
you're being a cunt right now -@RQ978,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http://t.co/cOfGRtW9br",0
Nikki Minaj is proof that natural is better ! Minimal is best ! Some of y'all hoes be overdoing it,0
"Yeah, he forgot to say ""Dumb"" &#8220;@TwistTwizzy: @snoopDogg made a mistake for calling @IggyAzalea bitch.&#8221;",0
Two dyked fightin over a bitch lol gtfoh,0
"@Tae_Rhodes @thereal_2raw you gay, Gabrielle bad as fuck. Even though the other bitch bad you can't cheat on a dime..foh lol",0
RT @hotwata: &#8220;@VSamone: tom ford probably fucking all these hoes&#8221; he probably would be if he wasn't a homosexual,0
@vhr6190 @NudesForJordy playoffs bitch,0
"RT @Gunplayrob187: Tired of dealing with these hoes , but my dick not &#128588;&#128175;&#128564;&#128514;&#128514;",0
mickeyblowsyourmind: who wants to be a skype group with a bunch of offensive new york city queer folk Me!... http://t.co/BPgdvs8qD2,0
@baaaabyshaaaay_ spitted sprite on you? niggah with yo smart ass mouth you deserved it. &amp; well stfu! lol,0
"My bitch bad, she from the islands.",0
I didn't wanna see your hoe ass pictures anyways. Take care of your fuckin kids too.,0
Only white people use the word cunt. Todd really is taking over,0
I'm getting sleepy and my phone is acting retarded...,0
bitches don't knw what to let ride certain shit ain't work mentioning,0
When lifes got ya down you just gotta get back up and pimp slap that hoe!!!!!,0
@BarbaraF321 @ThirtyBirdy wow and there are white people and there are crackers. Guess which one u are.,0
Got 1 baby mama no bitch no wife ....,0
@kingxxlopez Roberts is a fuckin fag&#128514; smack the shit outta him,1
"Tyga is a hoe!!! He pooted in my muthafuckin face..... we bout to fight, bruh",0
#FACT RT @KeyshBeChillin Kanye is best when a good piece of pussy fucks him over,0
everybody gettin sick I feel like supa man in dis bitch,0
Get two birds stoned at one time.,0
@Beautifulcallen nigger lol thts offensive .....lol and my xmas was iite had a couple of drinks so i was fine ninja xmas ...lol,0
&#128557;&#128557;&#128557; RT @VineForTheByrd: Bae: go text your hoes Me: https://t.co/5PAfEceL1i,0
"So I guess all girls are ""psycho bitches and dgaf"" these days.. Smh y'all are dumb&#128514;&#128514;Don't even know what psycho is. Tf outta here&#128514;",0
RT @BongRipBo: @Thompson_Era Muhammad Ali. Roy Gracie out this hoe,0
"if dey go to linch together, she gon eat that pussy befo they come back....",0
RT @xDSmooth: Free my niggah @1BookieG,0
"all them ""model"" hoes follow a nigga...""blow up""...an then hit the infamous imma only follow 25 people wave...",0
I cuff no hoes,0
"maddie, karissa, Ireland, cierra and I have gotten so close I'd kill a bitch for them tbh",0
@Jessycaa_Rubi @O_ShitItsLaura Bitch you just an inch taller than me &#128079;&#128079; &amp; we normal height Jessyca and Daysi are just some short bitches &#128514;,0
RT @LJSpagnoli: Isis and Jihadi Terrorists 'Post 90 Tweets Every Minute' to Spread Propaganda http://t.co/eRJMveF996,0
RT @TORYRVGXR: I be in yo bitch pussy like http://t.co/GJXThTpjpU,0
Taria the filterless sis.dari the angelic sis.im the big bro lol and jigg lil bro&#128553;,0
"RT @Feenohmenal: @NotoriousBeep fifty bucks says a dense cunt thinks I say totes on the ""reg"" and unfollows b/c I said cheerleader. Countdo&#8230;",0
